보관소명,위치,상세주소,위도,경도
세종대학교(영실관),광진구,능동로 209,37.55237198,127.0735397
사근빗물펌프장 건너편,성동구,성동구 사근동 239-1,37.56119156,127.0496826
한국지역난방공사 강남지사,강남구,양재대로 781,37.49229431,127.0943375
삼성역 2번출구,강남구,영동대로606앞,37.5082016,127.0639648
삼성중앙역 5번출구(하이마트앞),강남구,삼성동145-1,37.51311111,127.0539093
봉은사역6번출구(현대아이파크타워앞),강남구,삼성동160,37.51390839,127.06073
신사동주민센터 옆,강남구,압구정로 130,37.52422714,127.02285
언주초등학교 입구,강남구,남부순환로2641,37.48536682,127.0384979
윗반마을 입구,강남구,세곡동 97-3,37.46534729,127.1088028
방죽마을 입구,강남구,율현동 264-5,37.47123337,127.1072159
은곡마을,강남구,세곡동 548(도담공원~행복공원 사이),37.46726227,127.0980148
은마아파트 입구 사거리(1),강남구,삼성로237(정성한줄 대치점 앞),37.49840164,127.060936
서울 논현동우체국 앞,강남구,학동로212,37.51446152,127.0326004
역삼중학교 앞(체육관 방향),강남구,도곡로43길 10,37.49526215,127.0495071
서울율현초교 삼거리,강남구,밤고개로 231,37.47364044,127.1070252
청담역 11번 출구,강남구,학동로87길 7,37.51925659,127.0515976
휘문고교 사거리,강남구,영동대로 319,37.50286484,127.0659409
은마아파트입구 사거리(2),강남구,삼성로 312,37.49986649,127.0605011
일원에코파크 앞(개포로 방면),강남구,개포로 670,37.49587631,127.0865021
대모산입구역 7번 출구 앞,강남구,개포로 522(사진참고),37.49017715,127.0730591
압구정나들목,강남구,압구정동 507,37.53075027,127.0416031
역삼1동 주민센터,강남구,역삼로 7길 16,37.49500275,127.0329437
청담사거리(신한오피스텔빌딩 앞),강남구,도산대로 510,37.52416229,127.0489502
개포우성6차아파트 정문 앞,강남구,언주로 3,37.47685623,127.0553665
국악고교 앞 교차로,강남구,논현로 34,37.47402191,127.0484467
삼성중앙역·플래티넘아파트 정류소,강남구,봉은사로 471,37.51264191,127.0515671
세곡데이케어센터,강남구,헌릉로 590길 68,37.46072388,127.1028748
신청담나들목,강남구,강변오솔길,37.52796173,127.0516281
일원1동 주민센터 앞 사거리,강남구,강남구 일원동 645-13,37.4909668,127.0883637
대청역,강남구,강남구 일원로 7,37.49370575,127.0799942
LH강남힐스테이트아파트,강남구,자곡로3길 21,37.47092819,127.0897064
더시그넘하우스 앞,강남구,자곡로 174-14,37.47267914,127.1037598
상록수아파트,강남구,광평로10길 15,37.48276138,127.0804215
선정릉역 4번 출구,강남구,강남구 봉은사로 326,37.5097847,127.0427704
구룡역 1번 출구,강남구,개포동 175-3,37.48642349,127.0593185
구룡역 4번 출구,강남구,개포동 156-17,37.48670578,127.0605011
구룡역 5번 출구,강남구,개포동 181-1,37.48607635,127.0592194
개포동역 4번출구,강남구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.0661697
한영외국어고등학교,강동구,서울 상동구 상일동 168,37.54883575,127.1561737
강동리버스트4단지아파트 404동 앞,강동구,아리수로93가길 110(강일동 115),37.57201385,127.1717072
강동리버스트4단지아파트 405동 앞,강동구,아리수로93가길 110(강일동 115),37.57201767,127.1729507
둔촌신성미소지움아파트,강동구,명일로 102,37.52726364,127.142334
둔촌푸르지오아파트,강동구,명일로 172,37.53407288,127.1450043
서울천호동우체국,강동구,강동구 구천면로 192,37.54074097,127.1257629
프라이어팰리스아파트,강동구,강동구 고덕로 130,37.5546875,127.1394043
명일초등학교 옆,강동구,강동구 고덕로38길 8,37.55464554,127.1425324
명일동신동아아파트 앞,강동구,강동구 고덕로 240,37.55483246,127.1517334
"암사정수센터교차로
(강동롯데캐슬퍼스트아파트)",강동구,"암사동 414-22
(강동롯데캐슬퍼스트아파트 107동 뒤편)",37.55845642,127.1441574
맥도날드 서울둔촌DT점 앞,강동구,양재대로 1382,37.52958679,127.1370316
고덕센트럴 아이파크상가 앞,강동구,고덕로80길 123,37.55058289,127.1654205
성내삼성아파트,강동구,풍성로 136,37.53137589,127.1270752
둔촌동역교차로,강동구,양재대로 1377,37.52920532,127.1368027
고덕중학교 후문,강동구,강동구 고덕동 692,37.56066513,127.1612854
강동리버스트6단지,강동구,아리수로93가길 77,37.57095337,127.1717453
강동리버스트7단지,강동구,아리수로93가길 70,37.57073975,127.1721573
강동리버스트8단지,강동구,강일동 80번지 일대,37.57180405,127.174469
강동리엔파크9단지,강동구,강일동 475-2,37.55736542,127.1801376
강동구음식물재활용센터,강동구,아리수로87가길 275,37.56953812,127.1585999
강동역3번출구,강동구,강동구 성내동 192-8,37.53541565,127.1330948
길동 마루빌딩,강동구,양재대로 1465,37.53676987,127.1395493
길동 동호빌딩,강동구,양재대로 1522,37.54154587,127.1414795
KT&G강동지사,강동구,양재대로 1544,37.5437088,127.1422806
고덕자이(105동 앞),강동구,강동구 상일로 55,37.55361176,127.1720352
강동리엔파크14단지(1401동 앞),강동구,강동구 상일동 25-1,37.55212402,127.1806412
고덕 래미안 힐스테이트(101동),강동구,강동구 아리수로50길 50,37.55885696,127.1514893
신명초교입구 교차로,강동구,강동구 길동 95,37.54076767,127.1468811
상일동산(동아아파트앞 교차로),강동구,강동구 상일동 183-4,37.54581833,127.1668854
강일역 3번출구,강동구,강동구 강일동 469-9,37.55740356,127.1765366
강일역 4번출구,강동구,강동구 강일동 736,37.55707169,127.1751404
둔촌역 2번출구,강동구,방이동 89-29,37.52722931,127.1363525
둔촌오륜역 1번 출구,강동구,강동구 강동대로 303,37.51960373,127.13871
강동리엔파크 11단지,강동구,강동구 상일동 산2-1,37.55408859,127.1796265
명일역 3번출구 옆,강동구,강동구 명일동 303-7,37.55142593,127.1442108
상일파출소 옆,강동구,강동구 상일동 520-1,37.55655289,127.1658783
신성교회 앞,강북구,서울 강북구 미아동 458-7도,37.61708832,127.0280991
드래곤타워 앞,강북구,서울 강북구 번동 386-16도,37.63713455,127.0313797
월계2교 교차로,강북구,서울 강북구 번동 259도,37.6242218,127.0492172
송천센트레빌,강북구,서울 강북구 미아동 461-4도,37.61220932,127.0249786
번동 SK LPG 충전소,강북구,서울 강북구 번동 255도,37.628685,127.0439072
공항중학교 버스정류장,강서구,공항동9-12,37.56113434,126.8161011
신방화역 8번출구,강서구,초원로16길3-9,37.5674057,126.8162155
마곡힐스테이트 정문,강서구,마곡중앙3로74,37.56497574,126.8174057
신방화역 6번출구,강서구,방화대로294,37.56692886,126.8168411
서울남부출입국관리소,강서구,마곡동730-280,37.56059265,126.8208466
이대서울병원,강서구,마곡동728-10,37.5586319,126.8355942
발산역 8번 출구,강서구,마곡동727-1222,37.55846024,126.8367615
나이아가라관광호텔,강서구,양천로743,37.5490303,126.8783646
마곡9단지 907동앞,강서구,강서구 마곡동 730-868,37.5606842,126.8191834
등촌태영아파트,강서구,양천로590,37.55603027,126.864296
관문주유소(GS칼택스) 앞,강서구,강서구 공항대로 308,37.55802917,126.841835
문소빌딩,강서구,화곡로229,37.54555511,126.8444977
강서문화센터,강서구,화곡로215,37.54457855,126.8437805
대원빌딩,강서구,화곡로228,37.54536819,126.8447037
증미역 2번출구,강서구,강서구 화곡로 347,37.55713272,126.8631439
남부순환로 205,강서구,남부순환로 205,37.54739761,126.8214111
길성그랑프리텔아파트,강서구,방화대로319,37.5692482,126.8165054
마곡9단지 910동 상가앞,강서구,강서구 마곡동 730-854,37.56108475,126.8167954
가양오토갤러리,강서구,강서로74길58,37.56644058,126.844307
김포공항교차로,강서구,방화동651-1,37.5675354,126.8051834
김포공항입구 교차로,강서구,방화동621-6,37.56179428,126.80793
유광사여성병원,강서구,강서로191,37.54323959,126.8386307
등촌서광아파트,강서구,공항대로45길68-6,37.55755234,126.8562546
강서아동복지센터,강서구,금낭화로26가길 130,37.58458328,126.8109207
겸재정선미술관,강서구,강서구 양천로47길 24 ,37.57128906,126.8377762
마곡금호어울림아파트,강서구,강서구 양천로47길 90,37.57410049,126.8371124
벽산아파트,강서구,양천로47길 112 ,37.57531738,126.8366699
마곡14단지 1408동앞,강서구,강서구 마곡동 729-20,37.55737305,126.8233261
강서힐스테이트 상가 앞,강서구,강서구 강서로 242,37.54663849,126.8365784
가양나들목,강서구,강서구 가양동 1456-6,37.57386398,126.8434753
정곡나들목,강서구,강서구 방화동 57-5번지,37.5841713,126.8193283
염창나들목,강서구,강서구 염창동 223-4번지,37.55680466,126.8715591
화곡본동시장 입구,강서구,화곡로206,37.54382706,126.843689
더리브골드타워,강서구,양천로400-12,37.56557083,126.8462448
안양천합수부(현대3차아파트),강서구,강서구 염창동 222,37.55224609,126.8764877
공항신성빌딩 앞,강서구,강서구 공항대로 49-2 ,37.56130981,126.8130722
송정역 3번출구 앞,강서구,강서구 공항대로 48,37.56096268,126.8126907
마곡수명산파크7단지 710동 앞,강서구,강서구 내발산동 755,37.54857254,126.8207626
그랜드아이파트아파트 앞,강서구,강서구 화곡로 347,37.55510712,126.8515472
국립항공박물관,강서구,국립항공박물관 경내,37.55688477,126.8092651
이랜드글로벌R&D센터,강서구,강서구 마곡동 727-356,37.56719208,126.8347549
관악구민체육센터,관악구,낙성대로3길37,37.47288132,126.9600372
남서울중학교,관악구,남부순환로1537,37.48313141,126.9213562
낙성대공원,관악구,낙성대로70 맞은편,37.47183609,126.9586182
낙성대 교수아파트,관악구,낙성대로101 맞은편,37.46895981,126.9576569
관악우체국 교차로,관악구,남부순환로1653,37.48497391,126.934372
신봉천주유소,관악구,남부순환로 1880,37.47888184,126.9584198
신사로입구,관악구,관천로91,37.48675156,126.9227219
KT관악지점,관악구,남부순환로1774,37.48163223,126.9471893
낙성대역 5번출구,관악구,남부순환로1921,37.47752762,126.9627686
난곡사거리 ,관악구,남부순환로1483,37.48204803,126.9152451
광일빌딩,관악구,남부순환로 2054,37.47639847,126.9768372
관악 GSfresh,관악구,서울 관악구 쑥고개로 111,37.47909164,126.9494171
은천교회 앞,관악구,서울 관악구 신림동 458,37.48857117,126.9213867
어린이대공원역 2번출구,광진구,광진구 능동 463-1,37.54764938,127.074707
건국대학교 정문 앞,광진구,광진구 광나루로 416,37.5465126,127.0757141
동일로58길 입구,광진구,광진구 동일로 296,37.55775452,127.0729752
광진소방서 앞,광진구,광진구 광나루로 486,37.5450058,127.083374
이튼타워리버 2차,광진구,광진구 능동로 50,37.53520966,127.0690002
자양한강도서관,광진구,광진구 뚝섬로52길 58,37.52916336,127.0779877
동서울우편집중국 앞,광진구,광진구 자양로 80,37.53470993,127.0844727
장로회신학대학교 주기철 기념관,광진구,광진구 광장로5길 25-1,37.54983902,127.1030273
중랑천 뚝방길 산책로 입구,광진구,광진구 동일로 399,37.56628036,127.0774765
홍련봉 공원,광진구,광진구 천호대로 717-18,37.54896927,127.0935288
 신자초교입구 교차로,광진구,광진구 뚝섬로 596,37.53298569,127.0757904
자양2동 주민센터,광진구,광진구 자양로3가길 26,37.52879333,127.0846329
광진구 민방위교육센터,광진구,광진구 광나루로56길 8,37.5391922,127.0980148
항동지구5단지 501동 앞,구로구,서울 구로구 항동 140-2,37.47819901,126.8248749
현대아파트 앞,구로구,서울 구로구 개봉동 412-43,37.49333954,126.8591766
테크노마트 앞,구로구,서울 구로구 구로동 1-2,37.50624084,126.8911438
희훈타워빌 앞,구로구,서울 구로구 구로동 50,37.50191498,126.8892441
천왕차량사업소 입구,구로구,서울 구로구 천왕동 63-5,37.47604752,126.8450165
신도림7차e편한세상아파트 803동 앞,구로구,서울 구로구 신도림동 385-3,37.50862503,126.8835373
동선오피스텔 앞,구로구,서울 구로구 오류동 332-37,37.49267197,126.8416214
목양전원교회 앞 로터리(2),구로구,서울 구로구 항동 22-10,37.48389053,126.8221817
항동하버리안2단지아파트 후문,구로구,서울 구로구 항동 22-10,37.48337555,126.8224793
삼호아파트 앞,구로구,서울 구로구 개봉동 204-20,37.49385834,126.8564682
신도림쌍용플래티넘노블아파트 앞,구로구,서울 구로구 구로동 50-7,37.50126266,126.891182
동선아파트 앞,구로구,서울 구로구 오류동 80-2,37.49382782,126.8390732
성공회대학교,구로구,"서울 구로구 연동로 320
(항동, 성공회대학교)",37.48859024,126.8247833
이좋은집오피스텔 앞,구로구,서울 구로구 오류동 44-1,37.4949913,126.8418503
CGV구로 앞,구로구,서울 구로구 구로동 496-128,37.50096512,126.88237
개봉역2번출구 B,구로구,구로구 개봉동 416-99,37.49539566,126.8576355
서울남부교정시설 앞,구로구,구로구 천왕동 272,37.47715378,126.839859
구로공구상가 앞,구로구,구로구 구로동 636-34,37.50075531,126.8770828
대륭테크노타운21차 앞,금천구,범안로 1126(안양천 연결 엘리베이터),37.46557617,126.8872452
"롯데캐슬2차 마을버스 정류장(18804)
 뒤편",금천구,시흥동 113-77 자전거도로 시작점 뒤,37.45739746,126.8934174
시흥사거리(시흥동 994-3 앞),금천구,시흥동 1000-48 알레르망 가게 앞,37.45415115,126.9004517
에이스 하드웨어(시흥대로 396) 앞,금천구,독산동 1080-1 에이스하드웨어 정문 앞,37.46865845,126.898262
독산역1번출구 옆(2),금천구,"독산동1081-4(독산역마을버스
정류장 뒤 자전거 거치대 옆)",37.46709442,126.8892059
혜명양로원 담장 옆(2),금천구,금하로29길 36,37.45191956,126.9137573
독산동 현대홈타운 금천과선교 앞,금천구,독산동 산167-9,37.46222305,126.8918152
독산역 롯데캐슬 104동 앞,금천구,독산동 산167-9,37.46239853,126.8917542
시흥4동주민센터 앞,금천구,독산로36길 14,37.45894241,126.9059296
순흥안씨묘 건너편,금천구,"시흥동 808-5,6",37.45838165,126.9080734
산기슭공원 앞,금천구,시흥동 산 138-3,37.46272278,126.9072189
독산2동주민센터 앞,금천구,독산로 179,37.46298599,126.9037094
 안천중학교,금천구,한내로69-44,37.45936584,126.8867798
현대시티아울렛 가산,금천구,디지털로10길 9,37.47739792,126.8887787
말미사거리,금천구,"독산동 1008-1
작은 공원 공터",37.46639633,126.8974838
금천현대홈타운 후문 서부샛길,금천구,독산동 871-45,37.46139526,126.8900375
금천구청역 1번 출구,금천구,금천구 시흥동 113-82,37.45703506,126.8943253
가산롯데아이티캐슬,금천구,금천구 가산디지털2로 98,37.47636795,126.8808365
디폴리스 지식산업센터,금천구,금천구 서부샛길 606,37.48017502,126.8768005
상계주공 14단지 상가 앞,노원구,"서울 노원구 상계동 626-1
(도로명) 서울 노원구 동일로 228길 23",37.66963577,127.0597076
상계초교 입구 교차로 명주빌딩 앞,노원구,"상계동 372-16
(도로명) 서울 노원구 노원로 449",37.65680313,127.0665741
당고개입구오거리 당현천변,노원구,서울 노원구 중계동 140-46,37.66260529,127.0755768
중계2차 한화꿈에그린 101동 인근,노원구,"서울 노원구 중계동 606
(도로명)서울 노원구 덕릉로83길 5",37.65955734,127.0752564
노원 을지대학교 병원,노원구,"서울 노원구 하계동 280-1
(도로명) 서울 노원구 한글비석로 68",37.63666916,127.0696945
하계 어린이 공원,노원구,서울 노원구 하계2동 273-3 ,37.63214493,127.0698242
월계프라자,노원구,"서울 노원구 월계동 776
(도로명) 서울 노원구 초안산로5길 12 ",37.63284302,127.0521317
월계 센트럴 아이파크,노원구,"서울 노원구 월계동 633-20 
(도로명) 서울 노원구 초안산로2라길 26",37.62917328,127.0569305
중계 롯데마트,노원구,"서울 노원구 중계동 361 
(도로명) 서울 노원구 노원로 330",37.64584351,127.070755
당고개역 3번 출구,노원구,"서울 노원구 상계동 111
(도로명) 서울 노원구 상계로 305 ",37.67030334,127.0788422
노원 마들스타디움,노원구,"서울 노원구 상계동 770-2
(도로명) 서울 노원구 덕릉로 450",37.64530945,127.0574417
월계 청백1단지 아파트 정류장,노원구,"서울 노원구 월계동 774
(도로명) 서울 노원구 초안산로 89",37.63535309,127.0521698
상계주공15단지 버스정류소,노원구,서울 노원구 상계동 650,37.66782761,127.056839
상계주공10단지 버스정류소,노원구,서울 노원구 상계동 694-1,37.66214371,127.058197
중계동 성모빌딩 앞 ,노원구,서울 노원구 한글비석로 263,37.65116119,127.0765915
중계본동 입구,노원구,서울 노원구 중계로 90,37.64426041,127.083313
월계역 1번 출구,노원구,월계동 263-6,37.63441086,127.0588684
꿈의숲 SK뷰 아파트,노원구,서울시 노원구 월계로 42길97,37.62045288,127.054451
한천교 동편,노원구,서울 노원구 공릉동 547-1,37.62533569,127.0701904
상계주공1단지아파트,노원구,덕릉로459-21,37.64795303,127.0579376
한내 행복발전소 옆,노원구,"서울 노원구 마들로3길 15
 (월계동)",37.62741089,127.0621414
한일유앤아이아파트 105동 인근,노원구,노원구 상계동 197-38,37.65351868,127.0713043
청소년수련관 후문,노원구,노원구 중계동 504-2,37.6396637,127.0604172
청암예술학교 앞,노원구,서울 노원구 중계동 359-19,37.65153503,127.0732727
은행사거리 성모빌딩 앞,노원구,서울 노원구 한글비석로 268,37.65149689,127.0770416
"녹천 자동차운전 전문학원
 (녹천역 4번 출구)",노원구,서울 노원구 월계동 700-6,37.64292908,127.0519486
상계근린공원 운동장 앞,노원구,서울 노원구 상계동 620,37.67099762,127.0501785
수락 행복발전소 앞,노원구,노원구 상계동 996-2,37.67449188,127.0594559
하계역 6번출구,노원구,노원구 하계동 273-5,37.63793945,127.0671539
물넘이교,노원구,노원구 중계동 588-5,37.65408325,127.0719528
서울시 북부여성발전센터,노원구,동일로207길 50,37.64304352,127.0621338
공릉로 26길,노원구,노원구 공릉동 656-6,37.61965561,127.0814667
공릉역3번출구,노원구,공릉동385-4 ,37.62500381,127.0730133
상계문화정보도서관,노원구,노원구 동일로243길 57,37.67851257,127.0517426
상계주공13단지 1301동,노원구,노원구 한글비석로 506,37.66674042,127.0638886
공릉산 백세문 입구,노원구,노원구 노원로 62,37.62812042,127.0854874
은하수 공원,노원구,노원구 우이천로 102,37.63000488,127.0440979
경춘선 숲길,노원구,"공릉로 126
(공릉동 747)",37.62099075,127.0787506
신도1차아파트앞,노원구,미차이 중식당 바로 앞,37.62821198,127.0704651
KT프라자도봉점 맞은편,도봉구,도봉로110길 25 맞은편,37.64601898,127.0352707
다락원체육공원 전망대 입구,도봉구,도봉구 도봉동 1-22,37.69101334,127.0491638
평화도봉공원 주변,도봉구,도봉구 방학동 710,37.66252136,127.0427094
신창아파트 입구 앞,도봉구,도봉구 덕릉로62길 14,37.64051056,127.0408249
창동역 1번출구 앞,도봉구,도봉구 창동 1-12,37.65373611,127.0492935
방아골종합사회복지관,도봉구,도봉구 시루봉로17길 42,37.66927338,127.0324326
도봉구육아종합지원센터(창동),도봉구,도봉구 우이천로4길 24-5,37.63342667,127.0411606
진영상운 앞 중랑천 변,도봉구,도봉구 마들로14길 25-9,37.65999603,127.0512772
도봉제1교,도봉구,"도봉구 도봉동 86-1
 (도봉제1교 하부)",37.67984772,127.0503845
원당공원 앞,도봉구,도봉구 쌍문동 250-6,37.65854645,127.0276794
창동주공19단지앞 ,도봉구,도봉시 노해로 70길 19 1905동 앞 ( 도봉경찰서 건너편) 버스정류장 쯤에 희망합니다 (분명 설치예정팻말이 붙어있었는데 아직도 시행안됨),37.65250778,127.0522766
도봉아이나라도서관 앞,도봉구,"도봉구 노해로69길 151
  (도봉아이나라도서관 앞)",37.65898895,127.049736
도봉동실내스포츠센터,도봉구,"도봉구 마들로 805
  (도봉동실내스포츠센터 앞)",37.68125534,127.0504761
도봉로 534대여소,도봉구,도봉로 534,37.6529541,127.0375443
우이교 교차로 대여소,도봉구,도봉구 창동 643-6,37.6432457,127.031601
김근태도서관 대여소,도봉구,도봉구 도봉동 282-275,37.68750763,127.0426331
휘경1동주민센터 앞,동대문구, 외대역동로6길 3,37.59286499,127.0655594
휘경sk뷰아파트 앞,동대문구,휘경로 71 맞은편,37.59383774,127.0678177
외대앞역 교차로,동대문구, 외대역동로 67 맞은편,37.59436417,127.0645981
하나은행 장안동지점앞,동대문구,천호대로 343,37.56324005,127.057991
장안동근린공원 입구,동대문구,장안동 300,37.57739639,127.0718536
답십리파크자이아파트 앞,동대문구,답십리로56길 124,37.5676918,127.0578919
용두롯데캐슬리치아파트 앞,동대문구,무학로 178,37.57958603,127.0302429
한국국방연구원 앞,동대문구,회기로 37,37.59139633,127.0402985
휘경여중고삼거리,동대문구,한천로 264 맞은편,37.58392334,127.0682755
이문e편한세상아파트 앞,동대문구,한천로63길 10,37.60460281,127.0669251
휘경119안전센터 앞,동대문구,망우로 114,37.59087372,127.065361
서울문화재단 앞,동대문구,청계천로 517,37.57130051,127.0336227
청계9가교차로 앞,동대문구,청계천로 471,37.57014847,127.0299225
배봉초교 교차로,동대문구,사가정로 200,37.57846832,127.0668945
회기역 2-①번출구,동대문구,휘경동 267-10,37.58945084,127.0595627
상도효성해링턴플레이스,동작구,상도동25-41(마을버스정류소20803 옆),37.50543213,126.9415131
흑성동효사정앞,동작구,흑석동143-57,37.51120377,126.9612808
노량진근린공원,동작구,여의대방로36길71,37.50680542,126.9285049
노량진1동 청소년독서실,동작구,만양로3길 8,37.50785828,126.9471359
구로교 아래,동작구,신대방동 702-2,37.48548126,126.9036484
신대방삼거리,동작구,보라매로 99,37.49845505,126.9279785
우성아파트 앞,동작구,시흥대로 676,37.49157715,126.9088135
중대후문 마을버스정류장,동작구,양녕로 282,37.50444412,126.9502564
대방역2번출구,동작구,서울특별시 동작구노량진로10,37.51262665,126.9274139
롯데캐슬 101동 앞,동작구,동작구 상도동 159-250,37.50157547,126.9459076
이수성결교회 옆,동작구,동작구 동작동 산 28-4,37.49814987,126.9836884
프런트원(공덕역 4번출구 앞),마포구,마포구 마포대로 122,37.54585266,126.9525986
광흥창역5번출구,마포구,마포구 창전동 246-34,37.54737854,126.931633
아만티호텔 앞,마포구,마포구 서교동 445-7,37.5573082,126.9188538
스타벅스(동교동) 앞,마포구,마포구 동교동 205-6,37.5566597,126.9198685
가좌행복주택 앞,마포구,마포구 중동 275,37.56949234,126.9118424
시석빌딩 앞,마포구,마포구 합정동 412-34,37.5483017,126.9167175
한화오벨리스크 앞,마포구,마포구 상암동 1758,37.58332062,126.8815613
마포구중앙도서관 정문 앞,마포구,마포구 성산동 275-26,37.56415558,126.9081497
JTBC 앞,마포구,마포구 상암산로 38 ,37.57730484,126.8901825
망원정 앞,마포구,마포구 합정동454-23,37.5500679,126.9048004
한강공원 망원나들목,마포구,마포구 망원동 462-8,37.55557632,126.8968887
디지털매직스페이스,마포구,MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간,37.58119965,126.8895798
신촌 청년주택,마포구,마포구 창전동15-1,37.54985428,126.9320374
솔리스타오피스텔(공덕동주민센터),마포구,서울  마포구 공덕동 30-19,37.55015945,126.9605255
서울디자인고등학교 앞,마포구,마포구 염리동 160-68 (동도중학교.서울디자인고등학교 버스정류장에서 공덕방향으로의 보도블럭 공간) (매장 '호계식' 앞),37.54568481,126.9467697
서부운전면허시험장,마포구,서울 마포구 월드컵로42길 13,37.57892227,126.882164
마포프레스티지자이 1,마포구,서울시 마포구 염리동 30-29,37.55152893,126.9466934
코오롱아파트사거리,마포구,마포구 연남로 42 코오롱아파트사거리,37.56303787,126.9214325
에스테반,마포구,마포구 만리재로 95,37.54891968,126.9595184
상암한샘빌딩앞,마포구,서울시 마포구 성암로 179,37.57649231,126.898674
성산2동 주민센터 ,마포구,서울 마포구 성산동 601-8,37.56896973,126.9077988
아현문화건강센터,마포구,서울시 마포구 아현동 645-14,37.55235291,126.9514771
당인리발전소 공원 앞,마포구,서울 마포구 합정동 50-15,37.54529572,126.9176483
상수역새마을금고,마포구,서울 마포구 독막로 8,37.54758835,126.9246445
서울서부지방법원등기국앞,마포구,서울서부지방법원등기국앞,37.55184937,126.9547806
신촌 교보빌딩,마포구,신촌로 134,37.5560112,126.9403458
공덕역 경의선숲길 커뮤니티센터,마포구,서울시 마포구 도화동 1-402 경의선 숲길 커뮤니티센터,37.54161072,126.9537582
홍은도담도서관,서대문구,서대문구 홍은동 11-7,37.60169601,126.9491653
래미안 루센티아 아파트 108동 앞,서대문구,서대문구 남가좌동 390,37.5751915,126.9176865
서대문자연사박물관 입구,서대문구,서대문구 연희동 150-11,37.57540131,126.9354401
홍남교 버스정류장,서대문구,서울시 서대문구 홍은동 415-51,37.57675552,126.9282761
안산초등학교 앞,서대문구,안산초등학교 아래 육교 밑,37.57987976,126.952301
국민연금공단충정로사옥,서대문구,서울 서대문구 충정로 36,37.56184769,126.9641495
서대문역 2번 출구,서대문구,서대문구 충정로2가 8-3 ,37.56619263,126.9660111
연희IC 남측,서대문구,서대문구 연희로 5길,37.56355667,126.9282761
"매헌역 2번출구앞
광역버스 정류장앞(22-297)",서초구,강남대로18길25(삼덕빌딩) 앞,37.47171783,127.038887
서울고앞,서초구,서초동1526-1,37.48339462,127.0073624
서일스포츠센터,서초구,서초동 1313-12,37.49801636,127.0222244
서래공원 앞,서초구,반포동63-6,37.50150681,127.003479
고투몰 gate 15옆,서초구,반포동20-45,37.50723267,127.0094528
서초케이트타운앞,서초구,신원동 산63,37.4572258,127.0590057
염곡동(염통골) 입구,서초구,염곡동181-12,37.46155548,127.0499573
반포미도2차아파트 옆,서초구,반포동60-1,37.50320435,127.0065308
반포종합운동장,서초구,반포동15-2,37.49979782,126.9964676
탑성마을 버스정거장 옆,서초구,염곡동 189-19,37.45916748,127.0554428
이투스교육 앞,서초구,서초동 1354-3,37.48389053,127.0290527
고속터미널 3번출구,서초구,반포동 118-3,37.50365829,127.0059433
양재근린공원,서초구,양재동 310-6,37.47039795,127.0424118
방배역 2번 출구,서초구,방배동 981-16,37.48116684,126.9975891
삼성전자R&D어린이집 뒤,서초구,서초구 성촌 1길 20,37.46559143,127.021843
신영체르니 아파트,서초구,서울 서초구 논현로27길 57,37.47901154,127.0414429
서울추모공원 입구,서초구,서초구 원지동 산83-9(추모공원내),37.45429993,127.0428314
내곡도서관,서초구,신원동 328,37.45199966,127.0539169
세화고등학교,서초구,서초구 반포동 753,37.50209427,126.9914703
몽마르뜨공원입구,서초구,서초구 동광로 몽마르뜨공원 입구,37.4928894,127.0026474
SC제일은행 양재동지점 앞,서초구,강남대로 251 해동빌딩앞,37.48573685,127.0331574
이수교차로,서초구,서초구 방배동 752-37,37.49817276,126.9844818
코오롱디지털타워 3차앞,성동구,아차산로49,37.54655838,127.0499878
르노삼성자동차 성수사업소 앞,성동구,광나루로270,37.54824448,127.0595779
행당중학교 후문,성동구,왕십리로189,37.5540123,127.0415497
신금호역 2번출구 앞,성동구,신금호역 2번출구,37.55507278,127.0198898
kt 행당빌딩 앞,성동구,성동구 고산자로 212,37.55862045,127.0343552
서울숲IT캐슬 앞,성동구,성동구 광나루로 130,37.55141449,127.044754
서울숲 지식산업센터,성동구,서울 성동구 성수일로 10. 서울숲 itct 지식산업센터 앞 ,37.54127502,127.0484924
우영테크노센터 앞,성동구,성동구 아차산로 144,37.54332352,127.0597153
더스페이스타워 앞,성동구,성동구 광나루로 144,37.55140305,127.0463638
페코텍글로벌허브빌딩 앞,성동구,성동구 동일로 169,37.54753494,127.0668259
푸조비즈타워 앞,성동구,성동구 광나루로 310,37.54808044,127.0646133
장곡초등학교 앞,성북구,장월로 23길 16(장위동 235),37.61745453,127.0484467
돌곶이역 앞,성북구,화랑로 지하 243,37.61131287,127.0575943
동산어린이공원 앞,성북구,성북구 하월곡동 96-78,37.60623932,127.0346603
안암역 3번 출구,성북구,안암동5가 59,37.58625031,127.0309525
미아초교버스승강장,성북구,성북구 길음동 1261-535,37.61207962,127.0219803
성북청소년문화의집,성북구,성북구 솔샘로 107,37.61566925,127.0087662
종암동 동덕여대 제2생활관 앞,성북구,성북구 종암로 123,37.60108948,127.0333176
성북구 한예종 캠퍼스 본관,성북구,"성북구 화랑로32길 146-37 
 한국예술종합학교 석관동 캠퍼스",37.60665131,127.0561829
성북구 한예종 캠퍼스 별관,성북구,"성북구 화랑로32길 146-37 
 한국예술종합학교 석관동 캠퍼스",37.60289764,127.0584793
